id,headline_location,company,exp_location,title,description,start_day,end_day,first_job_start,number_of_recommendations
4cd65973-b88c-4291-9859-f138819d54b3,"Buena Park, California, United States",Company_A,,Owner,,11/1/2020,,11/1/2020,4.7
3d8b6fb6-ec70-4879-8368-97cfcb2aeaed,"Luxembourg, Luxembourg, Luxembourg",Company_A,,Senior Fund Administrator,,5/1/2015,5/1/2017,1/1/2008,4.8
16ded88f-f643-4823-a93d-e9eaeea50509,"St. Helier, Jersey",Company_A,,Security Administrator,,2/1/2018,,2/1/2018,5.5
740267a4-0cdb-42f8-8bed-47b9a9e0d7e9,"Ilford, England, United Kingdom",Company_A,"London, England, United Kingdom",Interim Communications Lead,"Maternity cover and communications function development for an outstanding, growing find administration business.",9/1/2020,,9/1/1992,5.6
b514ca80-af79-40a0-aaf6-eabaf016be78,"Mouilpied, Guernsey, Guernsey",Company_A,,Financial Reporting Manager,,3/1/2015,,3/1/2015,3
afbffefa-1b23-453a-a08e-0a3fc12873a1,"London, England, United Kingdom",Company_A,"London, United Kingdom",Financial Systems Analyst,,12/1/2014,3/1/2015,3/1/2001,4.9
b05eb287-96ca-4f33-ba35-ca6169053cfb,"St. Saviour, Jersey",Company_A,"Jersey, United Kingdom",Application Developer,,1/1/2014,1/1/2016,10/1/2008,8
b05eb287-96ca-4f33-ba35-ca6169053cfb,"St. Saviour, Jersey",Company_A,"Jersey, United Kingdom",Senior IT Applications Manager,,1/1/2016,,10/1/2008,8
7bc8cc68-1af4-4ad4-9f79-44398a94cf8e,"Carouge, Geneva, Switzerland",Company_A,,Fund Accountant - Private Equity,,1/1/2014,12/1/2017,1/1/2011,5.8
ec98d6e6-39c1-41b5-82c7-f84b5d2e525c,"St. Helier, Jersey",Company_A,"Jersey, United Kingdom",Senior Accountant,"Preparing audited financial statements, management accounts and investor reports for 3 Nordic private equity funds and their respective carry, SPV and co-investment vehicles.",6/1/2008,8/1/2010,6/1/2006,6
ec98d6e6-39c1-41b5-82c7-f84b5d2e525c,"St. Helier, Jersey",Company_A,"Jersey, United Kingdom",Financial Systems Manager,"Systems development and maintenance. Providing solutions for all client funds (including private equity, mezzanine, venture capital & real estate funds) and assisting users with complex transactions. New fund setup and data migration. Report writing, script writing and relational database management. Delivering efficiencies, process improvement and change management. Training new system users, version testing and implementation.",9/1/2010,6/1/2014,6/1/2006,6
9c0f67d5-8dcb-4873-9843-11ebf17b5bae,Jersey,Company_A,,Fund Administrator,,6/1/2018,,6/1/2018,5.9
1e2f1c95-bfee-4ad7-97e0-1fd35054bac1,United Kingdom,Company_A,,Director,,1/1/2007,,1/1/2007,2.5
64de8e35-9583-44d5-8fd6-127694a7ea06,"Indianapolis, Indiana, United States",Company_A,,Owner,,11/1/2020,,1/1/1982,5.7
a852ca9b-4366-4e3b-bba6-41f975a0824e,"Amsterdam, North Holland, Netherlands",Company_A,"Amsterdam, North Holland, Netherlands",Jurisdictional Head of Corporate Services Netherlands,"With a focus on alternative strategy asset classes, the Company_A has been pushing the boundaries in fund and corporate services since 2001, from prime onshore and offshore locations. Numerous client testimonials, unrivalled client retention rate and multiple leading industry awards are a few testaments to the Group’s dedication to service excellence and the reason why it is recognised as the bright alternative in the funds and corporate services industry. To find out more, please visit www.Company_Agroup.eu",9/1/2020,,1/1/1994,4
0bb08cee-f6c4-4e6d-a6c2-fc42f70aaa38,"St. Helier, Jersey",Company_A,Jersey,Temporary Senior Fund Accountant,,12/1/2019,9/1/2020,12/1/2019,4
ee207678-5f96-4aed-92c8-760a6ab31abe,Luxembourg,Company_A,Luxembourg,Junior Fund Administrator,,9/1/2016,7/1/2017,4/1/2012,5.9
ee207678-5f96-4aed-92c8-760a6ab31abe,Luxembourg,Company_A,Luxembourg,Fund Administrator,,7/1/2017,6/1/2018,4/1/2012,5.9
ee207678-5f96-4aed-92c8-760a6ab31abe,Luxembourg,Company_A,Luxembourg,Junior Legal Counsel,"Data Protection, Investment funds, GDPR, AIFMD, Corporate law, Banking law, Financial sector legislation, Regulatory, AML",7/1/2018,6/1/2019,4/1/2012,5.9
2890ab3d-ca98-47af-a23b-918fca6846a9,France,Company_A,Luxembourg,Tax analyst,,1/1/2017,7/1/2019,9/1/2007,2.4
76199635-42fc-47af-a23d-6cbb5f6bdeeb,"St. Saviour, Jersey",Company_A,"St Helier, Jersey Channel Islands, United Kingdom",Senior Fund Accountant,,7/1/2016,1/1/2018,1/1/2010,2.7
0966b359-db58-4ecf-a435-96d9981ecf39,"England, United Kingdom",Company_A,Jersey,Senior AML Analyst,,11/1/2019,,8/1/2016,7.6
ef16e40c-5943-402b-b309-d50680be41ed,United Kingdom,Company_A,,Trainee client migration specialist,,11/1/2020,,6/1/2012,5.5
15361678-a0ee-4ef3-81e3-184cf80106e0,Jersey,Company_A,,Trainee HR Administrator,,9/1/2016,6/1/2018,9/1/2013,6.7
15361678-a0ee-4ef3-81e3-184cf80106e0,Jersey,Company_A,,HR Administrator,,7/1/2018,6/1/2019,9/1/2013,6.7
15361678-a0ee-4ef3-81e3-184cf80106e0,Jersey,Company_A,Jersey,Recruitment Officer,,7/1/2019,,9/1/2013,6.7
9c298a7a-4eea-40cc-a822-89b514406c20,"St. Helier, Jersey",Company_A,,Information Technology Operations Analyst,,6/1/2018,,9/1/2015,3.7
180ac748-05f9-4bf6-a86b-d5eb70e0abfd,Jersey,Company_A,,Senior Anti-Money Laundering Analyst,,6/1/2014,,8/1/2001,3.1
180ac748-05f9-4bf6-a86b-d5eb70e0abfd,Jersey,Company_A,,Anti-Money Laundering Manager,,7/1/2017,,8/1/2001,3.1
5b68df30-d12c-4c97-82e8-751c7ac310e5,Luxembourg,Company_A,"Luxembourg, Luxembourg",Junior Fund Aministrator,▪ delivering high quality client service to multijurisdictional private equity clients in line with applicable laws and good corporate governance,7/1/2016,1/1/2018,6/1/2014,7
5b68df30-d12c-4c97-82e8-751c7ac310e5,Luxembourg,Company_A,Luxembourg,Fund Administrator,,1/1/2018,8/1/2018,6/1/2014,7
6656e7fc-a30b-4da7-a298-376785e12361,Luxembourg,Company_A,Luxembourg,Senior Fund Accountant,"Accounting of a complex range of funds and associated fund structures, liaising with clients and intermediaries as necessary. Preparation, reconciliation and proofing of investor reports, statutory financial statements (Luxembourg GAAP and IFRS), and ad-hoc investor queries. Acting as a mentor to junior colleagues.",12/1/2015,5/1/2017,8/1/2007,3.5
2f6c9307-a4dc-4fa0-bee9-3b1ad9e32bdd,Guernsey,Company_A,"St. Peter Port, Guernsey",Financial Reporting Manager,,8/1/2019,,7/1/2007,2.4
b7c7de0f-8d30-47ec-96e7-f5ec0ec67375,"Luxembourg, Luxembourg, Luxembourg",Company_A,Luxembourg,Consulting and projects,,1/1/2019,,1/1/2002,7.5
f5467801-d147-4b6e-ac40-da1db5c6ac2a,Jersey,Company_A,Jersey,Fund Administrator,,3/1/2018,,3/1/2018,6.5
b0d42b23-49e9-4e90-82d4-3904f5201d22,Jersey,Company_A,,Fund Accountant,,3/1/2014,9/1/2014,8/1/2012,5.4
a0f5bb72-b68e-43de-b0ef-b40dce18bbb6,"Luxembourg, Luxembourg",Company_A,Luxembourg,Fund Accountant,,8/1/2020,,4/1/2015,5.9
b404704d-f613-4428-9afe-ebba77f989fb,"Sandweiler, Luxembourg, Luxembourg",Company_A,,Client Relationship Manager,,5/1/2018,2/1/2020,5/1/2018,4.6
6a9ec3d2-c217-45d4-8e64-3394aed464bc,"Waterlooville, England, United Kingdom",Company_A,"Whiteley, Hampshire, United Kingdom",Trainee Depositary Accountant,,9/1/2018,12/1/2019,7/1/2015,4.1
6a9ec3d2-c217-45d4-8e64-3394aed464bc,"Waterlooville, England, United Kingdom",Company_A,,Depositary Accountant,,1/1/2020,,7/1/2015,4.1
bd290b69-44b6-405a-b86d-f9172b43f9e6,"Brighton, England, United Kingdom",Company_A,,Temporary Trainee Fund Accountant,,8/1/2020,,8/1/2020,7.2
c806fe57-6f42-472a-bb72-cae1a9d5edf5,"Erskine, Scotland, United Kingdom",Company_A,"Stockholm, Sweden",Junior Fund Adminstrator, Tasked with all administrative aspects of managing an investment fund,3/1/2018,8/1/2018,10/1/2014,4.7
e2b9fe14-a09b-4341-a476-700a4450e02a,"St. Helier, Jersey",Company_A,,Senior Financial Reporting Manager,,1/1/2011,12/1/2013,1/1/1999,5
e2b9fe14-a09b-4341-a476-700a4450e02a,"St. Helier, Jersey",Company_A,,Chief Risk Officer,,1/1/2013,,1/1/1999,5
e2b9fe14-a09b-4341-a476-700a4450e02a,"St. Helier, Jersey",Company_A,,Associate Director,,1/1/2013,12/1/2017,1/1/1999,5
e2b9fe14-a09b-4341-a476-700a4450e02a,"St. Helier, Jersey",Company_A,,Director,,1/1/2017,,1/1/1999,5
a60555ec-c1ad-4898-bb86-fdf22f9fe134,"London, England, United Kingdom",Company_A,,Trainee Depositary Accountant,,3/1/2020,,6/1/2013,3.6
5a22978f-5e0c-47b3-8d31-2150007de342,France,Company_A,Luxembourg,Juinor Fund Accountant,,5/1/2020,,1/1/2015,3
dee49de7-5b6d-4ed1-82a5-efca1c9e045f,"Winchester, England, United Kingdom",Company_A,United Kingdom,Trainee Depositary Accountant,,7/1/2020,,10/1/2015,2.9
2daa7a65-a43c-476c-b67f-1397f3bce014,Jersey,Company_A,,Trainee AML Analyst,,11/1/2018,,11/1/2018,2.8
4b5a3d61-9a4c-4c13-bb5a-d76ca7114356,Luxembourg,Company_A,Luxembourg,Senior Manager Financial Reporting,Private Debt,2/1/2018,,3/1/2009,4.6
ef288ce7-878a-4b50-a4f2-93481cd8a70c,"Metz, Grand Est, France",Company_A,Luxembourg,Junior Fund Administrator,,10/1/2019,2/1/2020,6/1/2014,3.2
ebc1b9a9-dbb9-4312-8886-a4133e627072,"England, United Kingdom",Company_A,,Financial Systems Administrator,,1/1/2007,,1/1/2007,2.6
ebc1b9a9-dbb9-4312-8886-a4133e627072,"England, United Kingdom",Company_A,Jersey,Senior Financial Systems Manager,,12/1/2019,,1/1/2007,2.6
a639b4d6-fcca-469e-a285-348c88672a0b,Guernsey,Company_A,"Guernsey, United Kingdom",Senior Compliance Manager,,8/1/2018,,6/1/2007,1.1
6a5b1cb9-eadf-41cc-99f5-d762276b01de,"St. Johns Church, Jersey",Company_A,"St Helier, Jersey Channel Islands, United Kingdom",Payroll and Benefits Manager,,7/1/2016,,11/1/2007,5.7
1ea3477d-b602-4c68-84be-a64b07d997ef,"Luxembourg, Luxembourg, Luxembourg",Company_A,Luxembourg,Senior Manager Talent Acquisition,In charge of Talent Acquisition for the Luxembourg and Amsterdam office,8/1/2020,,7/1/2006,3.6
e1e5d33e-7d20-44f7-9b02-2661f44aa142,"Sandweiler, Luxembourg, Luxembourg",Company_A,"Jersey, United Kingdom",Fund Administrator,,6/1/2014,12/1/2015,1/1/2012,4.4
e1e5d33e-7d20-44f7-9b02-2661f44aa142,"Sandweiler, Luxembourg, Luxembourg",Company_A,"Jersey, United Kingdom",Senior Fund Administrator,,1/1/2016,6/1/2017,1/1/2012,4.4
e1e5d33e-7d20-44f7-9b02-2661f44aa142,"Sandweiler, Luxembourg, Luxembourg",Company_A,"St Helier, Jersey Channel Islands, United Kingdom",Client Relationship Manager,,7/1/2017,7/1/2020,1/1/2012,4.4
e1e5d33e-7d20-44f7-9b02-2661f44aa142,"Sandweiler, Luxembourg, Luxembourg",Company_A,Luxembourg,Financial Systems Manager,,7/1/2020,,1/1/2012,4.4
850737c5-3752-4573-918c-a339e50320aa,"St. Helier, Jersey",Company_A,,Trainee Fund Accountant,,9/1/2017,6/1/2019,9/1/2017,2.6
850737c5-3752-4573-918c-a339e50320aa,"St. Helier, Jersey",Company_A,,Fund Accountant,,6/1/2019,,9/1/2017,2.6
8285520e-9b27-42e6-8526-58c8961e75f5,"Le Villocq, Guernsey, Guernsey",Company_A,"St. Peter Port, Guernsey",Trainee Fund Accountant,,8/1/2015,1/1/2017,8/1/2015,5.1
8285520e-9b27-42e6-8526-58c8961e75f5,"Le Villocq, Guernsey, Guernsey",Company_A,"St. Peter Port, Guernsey",Fund Account,,1/1/2017,1/1/2018,8/1/2015,5.1
8285520e-9b27-42e6-8526-58c8961e75f5,"Le Villocq, Guernsey, Guernsey",Company_A,"St. Peter Port, Guernsey",Senior Fund Administrator,,1/1/2018,4/1/2020,8/1/2015,5.1
342c0f9f-036d-4560-87ff-215cbe4cfc59,Jersey,Company_A,Jersey,Senior Manager,,10/1/2018,,1/1/2006,3.2
c1591bcd-b810-4d72-9d21-b357b1241561,"Stockholm, Stockholm County, Sweden",Company_A,"Stockholm, Stockholm County, Sweden",Administrative Officer,• Developed the company's database,6/1/2018,12/1/2019,5/1/2012,5.3
792e7cc2-7338-45d1-ae30-42d7df10f947,Jersey,Company_A,Jersey,Bookeeper / administrator,Monitor receipt of necessary information and its accuracy and completeness,4/1/2007,12/1/2009,3/1/2000,4.9
07afedba-4e19-4078-83d4-98b556c2a1d5,"St. Helier, Jersey",Company_A,,Financial Reporting Manager,,1/1/2019,,1/1/2013,6.1
de36c5e2-1589-4646-884b-c463a2b96c71,"Amsterdam, North Holland, Netherlands",Company_A,"Amsterdam Area, Netherlands",Junior Accountant Corporate Services,"I joined Company_A in 2017 as a junior accountant with main responsibilities as all around accountant; GL and AP (Yardi, eFront FIC, Viewpoint) accounting for clients from different industries mainly focused on real estate and real estate developing projects. Involved in quarterly reporting; bank reconciliations, AP & AR reconciliation, lC loans bookkeeping, VAT filing preparations, filing and archieving. Communicating with clients often to follow up with payments and invoice monitoring. Highly involved in internal processes and operations.",10/1/2017,6/1/2019,9/1/2010,4.5
de36c5e2-1589-4646-884b-c463a2b96c71,"Amsterdam, North Holland, Netherlands",Company_A,"Amsterdam Area, Netherlands",Accountant Corporate Services,,7/1/2019,10/1/2019,9/1/2010,4.5
62c7f162-45c0-49de-8496-a3f1c69b2135,Jersey,Company_A,"Jersey, United Kingdom",Senior Fund Administrator,,9/1/2016,9/1/2018,10/1/2004,7.5
35d63f39-0aef-45be-b170-989253c77214,"Liverpool Street, England, United Kingdom",Company_A,"Jersey, United Kingdom",Client Relationship Manager,,4/1/2015,7/1/2017,6/1/2005,6
35d63f39-0aef-45be-b170-989253c77214,"Liverpool Street, England, United Kingdom",Company_A,"London, United Kingdom",Business Development Manager,,7/1/2017,10/1/2020,6/1/2005,6
35d63f39-0aef-45be-b170-989253c77214,"Liverpool Street, England, United Kingdom",Company_A,"London, England, United Kingdom",Senior Business Development Manager,,12/1/2018,10/1/2020,6/1/2005,6
35d63f39-0aef-45be-b170-989253c77214,"Liverpool Street, England, United Kingdom",Company_A,"London, England, United Kingdom",Associate Director - Business Development,,10/1/2020,,6/1/2005,6
f3ca60bd-c69a-4e08-bc2d-d706b650e748,"Fareham, England, United Kingdom",Company_A,"Southampton, United Kingdom",Financial Reporting Manager - Corporate Services,,4/1/2016,,7/1/2006,3.8
f3ca60bd-c69a-4e08-bc2d-d706b650e748,"Fareham, England, United Kingdom",Company_A,"Southampton, United Kingdom",Senior Manager Financial Reporting,,12/1/2018,,7/1/2006,3.8
5ae81246-a509-4a71-9491-b8da23e76bdc,United Kingdom,Company_A,,Client Relationship Manager,,9/1/2010,,11/1/2008,3.9
804da69b-1c83-4887-8f52-f43e79ded6cd,"England, United Kingdom",Company_A,"Jersey, United Kingdom",Senior Fund Accountant,Senior Fund accountant in Real Estate,3/1/2017,12/1/2017,4/1/2005,0.2
f065face-5c37-4c09-bd47-47a5c0e4b3f5,Luxembourg,Company_A,Luxemburg,Recruitment Manager,,10/1/2019,2/1/2020,8/1/2011,5
2d70273c-a724-4c68-9107-5ac4d7b73543,"London, England, United Kingdom",Company_A,"Jersey, United Kingdom",Marketing Events Administrator,,1/1/2017,6/1/2017,7/1/2012,5.2
0515de05-dbd7-41f2-88fe-086ba38b198a,"Wickham, England, United Kingdom",Company_A,"Whiteley, Hampshire, United Kingdom",Business Improvement Manager,,3/1/2015,,7/1/2011,4.6
2a42d3b1-5618-4f50-a8fd-e879af5e62a3,"St. Brelade, Jersey",Company_A,Jersey,Senior Fund Accountant,"Financial reporting, preparation and review of audited financial statements, management accounts, investor queries and ad hoc tasks. Responsible for monthly NAVs and all accounts for various debt, mezzanine and private equity funds as well as developing more junior members of the team.",1/1/2013,12/1/2013,10/1/2006,2.4
2a42d3b1-5618-4f50-a8fd-e879af5e62a3,"St. Brelade, Jersey",Company_A,Jersey,Financial Reporting Manager,"Team manager, financial reporting, review of interim and audited financial statements, management accounts, investor queries and ad hoc tasks. Responsible for all reporting requirements for various debt, mezzanine and private equity funds together with all responsibilities associated with managing a team of accountants.",1/1/2014,6/1/2018,10/1/2006,2.4
2a42d3b1-5618-4f50-a8fd-e879af5e62a3,"St. Brelade, Jersey",Company_A,"St Helier, Jersey Channel Islands, United Kingdom",Senior Manager Financial Reporting,Managing the accounting of the more complex requirements within a team.,7/1/2018,4/1/2020,10/1/2006,2.4
2a42d3b1-5618-4f50-a8fd-e879af5e62a3,"St. Brelade, Jersey",Company_A,Jersey,Associate Director,,7/1/2020,,10/1/2006,2.4
59360e56-20fc-45a6-b5bd-b88e37117a2a,"Barbican, England, United Kingdom",Company_A,"Jersey, United Kingdom",Trainee AML Analyst,,3/1/2014,3/1/2015,9/1/2013,4
59360e56-20fc-45a6-b5bd-b88e37117a2a,"Barbican, England, United Kingdom",Company_A,"Jersey, United Kingdom",AML Analyst,• Perform background checks prior to client take-on for the appropriate jurisdictional Risk Committee;,4/1/2015,1/1/2016,9/1/2013,4
59360e56-20fc-45a6-b5bd-b88e37117a2a,"Barbican, England, United Kingdom",Company_A,"Jersey, United Kingdom",Compliance Analyst,"• Responsible for assisting the team with the day-to-day compliance activities, monitoring and reporting, ensuring that the client Compliance Monitoring Programme’s (“CMP”) are performed to the standard required by Company_A and the JFSC and completed within the relevant time frame, including carrying out testing;",1/1/2016,7/1/2017,9/1/2013,4
59360e56-20fc-45a6-b5bd-b88e37117a2a,"Barbican, England, United Kingdom",Company_A,"St Helier, Jersey Channel Islands, United Kingdom",Senior Compliance Analyst,,7/1/2017,4/1/2018,9/1/2013,4
59360e56-20fc-45a6-b5bd-b88e37117a2a,"Barbican, England, United Kingdom",Company_A,Jersey,Senior Risk Analyst,Risk Identification and Assessment,5/1/2018,3/1/2020,9/1/2013,4
fa58b46d-cc3f-4ff4-8da6-5c9c3d6e52bf,Luxembourg,Company_A,Luxembourg,Fund Accountant,"With a focus on alternative strategy asset classes, the Company_A has been pushing the ",3/1/2020,,9/1/2014,3.2
8129daa1-aeea-495f-8ca1-e0eca25e2b2e,"Luxembourg, Luxembourg, Luxembourg",Company_A,Luxembourg,Financial Reporting Manager - Real Estate,,10/1/2016,6/1/2017,1/1/2009,5.7
8129daa1-aeea-495f-8ca1-e0eca25e2b2e,"Luxembourg, Luxembourg, Luxembourg",Company_A,Luxembourg,Senior Financial Reporting Manager - Real Estate,,7/1/2017,4/1/2018,1/1/2009,5.7
6e5cf930-09f6-427a-925e-722fc0808d27,Cayman Islands,Company_A,"Jersey, United Kingdom",Senior Manager,,6/1/2014,2/1/2016,1/1/2005,3.6
489db460-6fde-48e0-be21-48a1b9d0d0fb,"Chicago, Illinois, United States",Company_A,,Account Manager,,11/1/2020,,11/1/2020,6.4
f7c890e2-2daa-4d8d-8277-81bba3cc9758,"La Fontenelle, Guernsey, Guernsey",Company_A,,Internship,"This role involved shadowing and assisting different managers and seniors with fund administration, helping me to learn and utilise various collaboration software such as share point.",4/1/2019,4/1/2019,8/1/2017,2.7
1ac92d96-43c0-4acd-9b1f-7406699ca26c,Luxembourg,Company_A,Luxembourg,Fund Administrator,,3/1/2017,,1/1/2011,3.4
cca8c57c-4984-407c-9ed3-573b8d0e56ca,"Fareham, England, United Kingdom",Company_A,"Southampton, United Kingdom",Trainee Corporate Accountant,,6/1/2016,12/1/2017,7/1/2010,2.5
cca8c57c-4984-407c-9ed3-573b8d0e56ca,"Fareham, England, United Kingdom",Company_A,"Southampton, United Kingdom",Corporate Accountant,,1/1/2018,6/1/2019,7/1/2010,2.5
cca8c57c-4984-407c-9ed3-573b8d0e56ca,"Fareham, England, United Kingdom",Company_A,"Southampton, United Kingdom",Senior Corporate Accountant,,7/1/2019,,7/1/2010,2.5
2f4d286b-974a-4386-93b0-fbf28df117f5,Luxembourg,Company_A,Findel,Tax analyst,,2/1/2019,12/1/2019,7/1/2016,4.1
5b85c769-c278-400d-a463-173fceba7b92,"Miami, Florida, United States",Company_A,,Senior Associate,,11/1/2014,,11/1/2014,4
2bc0be97-0e88-4502-86d3-7b7b3bf8c77c,"St. Helier, Jersey",Company_A,"St. Helier, Jersey",Senior Administrator,,3/1/2018,6/1/2018,11/1/2015,6.2
a3ded2d2-de32-49a2-9f92-71b55c5e710b,Jersey,Company_A,"Jersey, United Kingdom",Trainee Corporate Administrator,,9/1/2016,12/1/2019,9/1/2016,4.4
d76c3a86-f99b-4760-9943-a989c632ec8c,Luxembourg,Company_A,Luxembourg,Client Relationship Manager,,4/1/2017,7/1/2018,6/1/2004,6.5
698e4175-ecf8-4829-89da-50d0ead8f000,Jersey,Company_A,Jersey,Manager,,4/1/2017,,6/1/2002,6.7
455cc450-def1-4747-8188-66ee32a86d7a,"Nedlands, Western Australia, Australia",Company_A,"Perth, Australia",Marketing Director,Shemee is a registered real estate agent with a knowledgeable interior design background; she understands the harmony between brand marketing and strategy marketing within property development.,6/1/2017,,1/1/2010,6.9
2ab91f0a-810f-464e-aabb-631803c37f45,Luxembourg,Company_A,,Data & Systems HR Lead,,11/1/2020,,6/1/2013,6.6
da49f3dc-c4a3-4ba5-a11f-d55eeed2db85,Jersey,Company_A,"Jersey, United Kingdom",Temporary Trainee Fund Accountant,Maintained accounting records.,5/1/2017,7/1/2017,7/1/2016,3.5
48a1bcce-add9-473c-8736-548ead2ed094,Guernsey,Company_A,,Security Administration Manager,,2/1/2018,,1/1/2007,2.6
c6b046b0-f714-49be-9d57-07b19c75a2b3,Luxembourg,Company_A,,Senior Fund Accountant,,11/1/2020,,6/1/2013,2.7
3014ddf5-0bb3-4c5d-800e-764e174d196e,Luxembourg,Company_A,Luxembourg,Junior Fund Administrator,,2/1/2017,7/1/2018,2/1/2017,5.4
3014ddf5-0bb3-4c5d-800e-764e174d196e,Luxembourg,Company_A,Luxembourg,Fund Administrator,,7/1/2018,7/1/2019,2/1/2017,5.4
3014ddf5-0bb3-4c5d-800e-764e174d196e,Luxembourg,Company_A,,Senior Fund Administrator,,7/1/2019,7/1/2020,2/1/2017,5.4
3014ddf5-0bb3-4c5d-800e-764e174d196e,Luxembourg,Company_A,,Client Relationship Manager,,7/1/2020,,2/1/2017,5.4
384ce133-85a8-4455-b472-6593f072a0dd,Luxembourg,Company_A,Luxembourg,Fund Accountant,,7/1/2018,,8/1/2015,7.1
b97f59fc-6ef7-4282-96cf-67bdc9c43d7c,Jersey,Company_A,"St Helier, Jersey Channel Islands, United Kingdom",Trainee Fund Administrator,,10/1/2018,,10/1/2018,5.2
178f1e63-1be4-48f2-a612-7a601f255aa4,Luxembourg,Company_A,Luxembourg,Junior Fund Administrator,,1/1/2016,4/1/2017,9/1/2009,6.2
178f1e63-1be4-48f2-a612-7a601f255aa4,Luxembourg,Company_A,Luxembourg,Junior AML Analyst,,4/1/2017,12/1/2017,9/1/2009,6.2
178f1e63-1be4-48f2-a612-7a601f255aa4,Luxembourg,Company_A,Luxembourg,AML Analyst,,1/1/2018,,9/1/2009,6.2
178f1e63-1be4-48f2-a612-7a601f255aa4,Luxembourg,Company_A,Luxembourg,Senior AML Analyst,,1/1/2020,,9/1/2009,6.2
2627cf99-af69-4d9c-88f4-322baba378d7,"St. Helier, Jersey",Company_A,Jersey,Fund Administrator,,1/1/2017,6/1/2017,10/1/2005,6.2
a84c8728-4348-4b48-b253-fcd22e50937c,Jersey,Company_A,Jersey,Trainee Fund Accountant,"With a focus on alternative strategy asset classes, the Company_A has been pushing the boundaries in fund and corporate services since 2001, from prime onshore and offshore locations. Numerous client testimonials, unrivalled client retention rate and multiple leading industry awards are a few testaments to the Group’s dedication to service excellence and the reason why it is recognised as the bright alternative in the funds and corporate services industry. To find out more, please visit [Company_Agroup.co.uk] [Company_Agroup.eu] [Company_Agroup.se]",6/1/2020,,4/1/2005,5.9
a045e4e4-c218-4f73-bcf5-1a923689e900,"England, United Kingdom",Company_A,"Jersey, United Kingdom",Director: Fund Services,Responsible for supply of superior fund administration services to small to mid-cap private equity clients.,4/1/2016,,10/1/1986,6.1
96bc236c-6404-433b-b89e-1f6e585a92a0,"England, United Kingdom",Company_A,,Chief Financial Officer,,6/1/2005,3/1/2016,5/1/1987,5.5
47d625ae-d65d-4f67-b2d0-14b30266853a,"St. Peter Port, Guernsey",Company_A,"Guernsey, United Kingdom",Senior Fund Accountant,,11/1/2015,12/1/2016,9/1/2007,2.5
47d625ae-d65d-4f67-b2d0-14b30266853a,"St. Peter Port, Guernsey",Company_A,"Guernsey, United Kingdom",Financial Reporting Manager,,12/1/2016,,9/1/2007,2.5
8c8b3059-d00a-4663-a6a9-a6fcb20e2945,Jersey,Company_A,"Jersey, United Kingdom",Head of IT Infrastructure,,1/1/2014,,7/1/1999,0.3
e05824ff-9c30-4492-bf37-edeb9a769f00,"England, United Kingdom",Company_A,"Jersey, United Kingdom",Compliance Manager,,6/1/2014,6/1/2015,7/1/2001,5.4
f9f7fa96-1b36-4d6d-9073-c4e9fe96f706,"Epsom, England, United Kingdom",Company_A,"Whiteley, England, United Kingdom",Senior Corporate Administrator,,3/1/2020,,6/1/2010,5
e178ff0b-29e6-4c11-95f1-6ed69a5b724a,"Tacoma, Washington, United States",Company_A,Luxembourg,Junior Fund Administrator,"My job involved working with all aspects of the administration of funds, management companies, and associated fund structures as well as assisting with all aspects of company secretarial matters for my client. I prepared manual and electronic payment instructions to settle fund expenses, migrated company data to SharePoint, prepared board minutes, drafted documents in French to submit to Luxembourg's Chamber of Commerce, and ensured that legal documents were properly executed and sent to the client or to the local tax authorities.",11/1/2014,2/1/2015,9/1/2010,4.3
63b5b81a-b93f-4ca3-ba8c-d622d2e550d0,"Totton, England, United Kingdom",Company_A,,Business Migration Specialist,,12/1/2018,,1/1/2001,2.5
ccae6b3e-5f3b-4c5d-b0fa-69d7fd6e9fb4,"Luxembourg, Luxembourg, Luxembourg",Company_A,Luxembourg,Senior Fund Administrator,,10/1/2016,,9/1/2010,6.9
4ffd656f-9289-4a01-a1d7-9357b2bfe4dc,Luxembourg,Company_A,Luxembourg,Tax officer,"Monitor deadline and review of corporate and value added tax returns (monthly, annual, simplified) as well as preparation of the complexes returns and tax provision accounts (application of a transfer pricing study or ruling, tax balance sheet, tax integration, tax consolidation, new investments,) - around 400 companies. Internal support on tax compliance.",4/1/2016,10/1/2017,9/1/2010,4.1
c866b511-85f5-487e-84a2-bdd2ebbf614d,Luxembourg,Company_A,Luxembourg,Junior Fund Accountant,"• Assist with all aspects of the bookkeeping of funds, management companies and associated fund structures",8/1/2019,,2/1/2017,6.7
3675c8ec-a79d-4aa3-bea8-4290b2c13540,Jersey,Company_A,Jersey,Legal Counsel (secondment),My role at Company_A has involved:,7/1/2020,,9/1/2004,4.9
454c9b0d-fe4c-4625-9faf-37046f77969c,"Portsmouth, England, United Kingdom",Company_A,"Whiteley, Hampshire, United Kingdom",Senior Corporate Administrator,,11/1/2016,7/1/2019,10/1/2004,4.2
f34e6f85-0893-4193-8444-6da95ecebcab,Jersey,Company_A,,Trainee Fund Administrator,,11/1/2018,,11/1/2018,3.6
aa59c9da-9059-4a46-8686-e049beb2e0ca,Jersey,Company_A,,Senior Client Relationship Manager,,8/1/2008,,8/1/2006,1.5
